"BT+HB+MCF","BT+HB+MVW","BT+HB+MHV","BT+HA+MCF","BT+HA+MVW","BT+HA+MHV","GAFES(pop:30,gen:100)","SPLConfig"
0.906466903,1,1,0.906466903,1,1,0.857952422,1
1,1,1,1,1,1,0.748862686,0.903759925
1,1,1,1,1,1,0.995189842,1.065787046
1,1,1,1,1,1,0.995816963,1.069818041
0.912935709,0.992360327,1,0.912935709,0.992360327,1,0.921853312,0.992360327
1,0.93866346,1,1,0.93866346,1,0.978087581,1
1,1,1,1,1,1,0.754774041,1
1,1,1,1,1,1,0.686493372,1
1,1,1,1,1,1,0.866971682,1.038741714
1,1,1,1,1,1,1,1
0.93815174,1,1,0.93815174,1,1,0.689064936,1
0.920811199,1,1,0.920811199,1,1,0.901777455,0.920811199
1,1,1,0.98556415,0.957180137,1,0.860668643,0.889526709
1,1,1,0.97142544,0.944915604,1,0.900778479,0.950631995
1,1,1,1,1,1,0.806594129,1
1,0.967775923,1,1,0.967775923,1,0.925943334,1.03787383
0.967599314,1,1,0.967599314,1,1,0.782843025,1
1,1,1,1,0.98921316,1,0.589097058,0.950742065
1,1,1,0.997390815,0.997390815,1,0.901909308,0.614952687
0.803236408,1,1,0.803236408,1,1,0.87085341,0.950036556
1,1,1,0.973685621,0.981699632,1,0.778533135,0.988338045
1,1,1,1,0.940805557,1,0.803093479,0.932030068
1,1,1,1,1,1,0.681535516,1
0.992970919,0.992970919,1,0.992970919,0.992970919,1,0.965550683,0
1,1,1,1,0.998960414,0.998960414,0.725729072,0.7463977
1,1,1,1,1,1,0.7768985,1.068848152
0.903570617,1,1,0.903570617,1,1,0.643694709,1
1,1,1,1,1,1,1,0.847455206
1,1,1,1,1,1,0.867836954,0.962054306
1,1,1,0.987454392,0.987454392,1,0.821675804,0.994637794
1,1,1,1,1,1,0.913166241,0.780417723
0.941303799,0.993545759,1,0.941303799,0.993545759,1,0.854136451,0.993545759
1,1,1,1,1,1,0.660921586,0.798191616
1,1,1,1,1,1,0.840109267,1
0.941601914,0.94972024,1,0.880502763,0.863528115,1,0.852957811,0.852957811
1,1,1,1,1,1,0.871049309,0.980492566
0.955883493,1,0.978911291,0.955883493,1,0.978911291,0.917895866,1
1,1,1,0.987622385,1,1,0.976362703,0.976362703
1,1,1,0.989984561,0.974299064,1,0.872663757,0.883187794
0.884839902,1,1,0.884839902,1,1,0.920898225,1.000619592
0.993451144,0.993451144,1,0.993451144,0.993451144,1,0.953814071,1.030475969
1,1,1,1,1,1,0.943295039,1
0.87329701,1,1,0.87329701,1,1,0.800042863,0.916392889
0.929112038,1,1,0.929112038,1,1,0.876612873,1
1,1,1,1,1,1,0.976538127,1
1,1,1,1,1,1,0.766491502,0.895406313
1,1,1,1,0.989256857,1,0.915011109,0.905147227
0.814748296,1,0.971222432,0.814748296,1,0.971222432,0.92698213,0.977890552
1,1,1,0.940144894,0.972473713,1,0.815364309,0.958045036
0.831901447,0.970845562,0.976413843,0.831901447,0.984435839,0.976413843,0.780070824,0.958834723
1,1,1,1,0.950646538,1,0.94103785,1
0.871145848,1,1,0.871145848,1,1,0.667067596,0.78443201
1,1,1,1,0.982839486,1,0.989284404,0.989284404
1,1,1,0.948779744,0.913759391,1,0.90040908,0.983326562
1,1,1,1,0.915770912,1,0.696311453,1.087580773
0.987921919,0.99937301,1,0.987921919,0.99937301,1,0.763228558,0.99404286
0.878709436,0.999083987,1,0.878709436,0.999083987,1,0.907147682,0.999083987
1,1,1,1,1,1,0.854515547,0.900973069
0.952863596,1,0.993299594,0.941891926,1,0.993299594,0.772893752,0.993299594
0.976325653,0.99471766,0.994821875,0.976325653,0.99471766,0.994821875,0.944583273,0.997250884
0.910203277,1,0.999289133,0.910203277,1,0.999289133,0.921247391,1.071380919
1,1,1,1,0.998989895,1,0.903567025,1
0.974334202,1,0.999391992,0.974334202,1,0.999391992,0.935533917,1
0.996962094,1,1,0.996962094,1,1,0.924425561,1.0410633
1,1,1,1,0.939416432,1,0.743132285,1.037487684
0.778679304,1,1,0.778679304,1,1,0.931627018,1
1,1,1,1,0.998530964,1,0.776024814,1
0.921274765,1,1,0.921274765,1,1,0.644439014,0
1,1,1,0.997141873,0.986652324,1,0.813521331,1.019555716
0.893600373,0.999266604,0.991902452,0.893600373,0.999266604,0.991902452,0.736383002,0.960535493
0.990720694,1,1,0.990720694,1,1,0.775663346,1.056799897
1,1,1,1,1,1,0.927474384,1
1,1,1,1,1,1,0.808315619,1
0.959503269,1,1,0.959503269,1,1,0.788719552,1
0.987650973,1,1,0.987650973,1,1,0.802753478,1
0.940818156,1,1,0.940818156,1,1,0.794401144,0.858354133
1,0.903522383,1,1,0.903522383,1,0.626607316,1.029961649
0.983196022,1,1,0.983196022,0.998456826,1,0.998456826,0.995961024
0.942097634,0.988612885,1,0.942097634,0.988612885,1,0.837845138,1.040808018
0.984165618,0.993962173,1,0.984165618,0.993962173,1,0.752978514,1.03860581
0.866928759,0.996429369,0.998021332,0.866928759,0.996429369,0.998021332,0.847942093,0.996429369
0.96710154,0.964819057,0.9871955,1,0.964819057,1,0.801723828,1.014438432
1,1,1,1,1,1,0.780036143,1
0.892154371,1,1,0.892154371,1,1,0.771333404,1
1,0.986828901,0.986828901,1,0.986828901,0.986828901,0.986828901,0.986828901
0.942734982,1,0.998931935,0.942734982,1,0.998931935,0.847780784,1.003776327
0.941626877,1,1,0.941626877,1,1,0.980124305,1
1,1,1,1,0.996611199,1,0.825743609,0.999078879
1,1,1,1,1,1,0.639401283,1
1,1,1,1,1,1,0.695813459,1.006705944
1,1,1,1,1,1,0.949167426,1.048218638
1,1,1,1,1,1,0.911197802,0.919544657
0.957151833,0.907900035,0.957151833,0.957151833,0.907900035,0.957151833,0.963010242,0.957151833
0.97476675,1,1,0.97476675,1,1,0.739205859,1.033283514
1,1,1,1,1,1,0.772541011,1.002578138
1,1,1,1,1,1,0.852912841,1.045725605
1,1,1,1,1,1,0.705574332,0
1,1,1,1,1,1,0.875564448,0.867888125
0.922583989,0.973437209,1,0.922583989,0.973437209,1,0.787228528,0.94763567
1,1,1,1,1,1,0.608117411,1
0.857823879,0.893679114,0.884037502,0.857823879,0.893679114,0.884037502,0.999330083,0.923967122
0.958795204,1,1,0.958795204,1,1,0.831404835,1
1,1,1,1,1,1,0.769856867,1
0.95836765,1,1,0.95836765,1,1,0.909754014,0.998144911
0.921256753,0.998375793,1,0.921256753,0.998375793,1,0.979552197,0.998375793
1,1,1,1,1,1,0.950521773,0.986088563
1,1,1,1,1,1,0.639815989,0.953878298
0.701071442,0.997810281,1,0.701071442,0.997810281,1,0.804389191,0.997810281
1,1,1,1,1,1,0.904526535,0.971137176
0.898986916,1,1,0.898986916,1,1,0.61586355,0
1,1,1,1,1,1,0.775314703,0.775391227
0.945077902,0.993133079,1,0.945077902,0.993133079,1,0.701901234,0.902360438
0.888008752,1,1,0.888008752,1,1,0.77484318,1
0.877082699,1,1,0.877082699,1,1,0.834466922,1
1,1,1,1,0.928580225,1,0.898373913,0.736288018
0.909802608,0.997652348,1,0.909802608,0.997652348,1,0.736015712,0.995515118
1,1,1,1,0.992769043,1,0.998565452,0.870513035
1,1,1,0.990628778,1,1,0.830952164,0.990628778
0.999174175,0.999653066,1,0.999174175,0.999653066,1,0.762405091,0.993156235
1,1,1,0.93504283,0.953024658,1,0.762225909,0.999717321
1,1,1,0.96935738,0.987389475,1,0.525336259,0.898479742
1,1,1,0.99134393,1,1,0.64261016,0.99134393
1,1,1,0.985047865,1,1,0.922768658,0.913115681
0.863219585,1,1,0.863219585,1,1,0.813569507,1
1,1,1,1,1,1,0.845053312,1
1,0.991840763,1,1,0.991840763,1,0.883681535,1.040757794
0.884598616,0.998380742,0.998380742,0.884598616,0.998380742,0.998380742,0.792186405,1.055873299
0.897805466,0.995672984,1,0.897805466,0.995672984,1,0.855456749,0.995672984
0.908998699,0.997598731,1,0.908998699,0.997598731,1,0.712138924,0.976092425
1,1,1,0.981507583,0.981507583,1,0.92625035,1
1,1,1,0.993243459,0.964456197,1,0.873298719,0.963814467
1,1,1,1,1,1,0.922038823,1.089239284
0.972350995,1,1,0.972350995,1,1,0.842346232,1
1,1,1,1,0.880832234,1,0.954287968,1
0.986029938,0.986029938,1,0.986029938,0.986029938,1,0.799367282,0.986029938
1,1,1,1,0.99538131,1,0.858475822,0.911605363
1,1,1,0.967505505,0.98161084,1,0.849581744,0.966918423
0.824380228,0.999512535,0.998823313,0.824380228,0.999512535,0.998823313,0.903430646,0.95978716
0.940921047,1,0.986098446,0.940921047,1,0.986098446,0.909035942,1
0.963304497,1,0.963304497,0.963304497,1,0.963304497,0.925439125,1
1,1,1,1,0.893946588,0.998320955,0.899045562,1.022334189
0.966349561,1,1,0.966349561,1,1,0.564833927,1
0.947307959,1,1,0.947307959,1,1,0.878950934,1
1,0.722981324,1,0.970690432,0.693671756,1,0.786756796,0.707746616
1,1,1,1,1,1,0.74089228,0.977501875
0.844095215,1,1,0.844095215,1,1,0.942571537,1
0.979515059,1,1,0.480518834,0.913661963,1,0.688023528,0.979515059
1,1,1,1,1,1,0.605145729,0.981407086
1,1,1,0.993934351,0.993934351,1,0.61030604,0.983305068
0.963436654,1,1,0.963436654,1,1,0.782181264,0.927441002
1,1,1,1,1,1,0.803051137,1
0.940229976,1,1,0.940229976,1,1,0.859747182,1
0.896149806,1,1,0.896149806,1,1,0.847526529,1
0.92010854,1,1,0.92010854,1,1,0.660450943,1
1,1,1,1,0.866530489,1,0.776285809,0.866530489
1,1,1,0.976929766,1,0.778126398,0.776395753,0.668796801
1,1,1,0.96960758,0.80181621,1,0.91086252,0.842661554
1,1,1,1,1,1,0.96195259,1
0.968264596,1,1,0.968264596,0.99347565,1,0.872307886,0.983484474
0.816439658,1,1,0.816439658,0.922020066,1,0.929171509,0.912712498
1,1,1,0.983088242,1,1,0.895259882,0.969342479
1,0.964641568,1,0.971216845,0.964641568,1,0.799106575,0.997865817
0.99875618,1,1,0.99875618,0.668784403,1,0.75038568,0.967364203
1,1,1,1,1,1,0.802539631,1
1,1,1,0.988203756,0.988203756,1,0.953110581,0.927292232
1,1,1,1,0.963527419,1,0.76066127,0.910732434
0.903602298,1,1,0.903602298,1,1,0.785801638,1
1,1,1,1,1,1,1,1
1,1,1,0.994112042,0.988827669,1,0.707393724,1
0.943488059,1,0.999860436,0.943488059,1,0.999860436,0.880987927,1
0.956555515,0.996945807,1,0.956555515,0.996945807,1,0.708922736,0.99836849
1,1,1,1,0.983407668,1,0.97847806,0.970550593
1,1,1,1,0.931249709,1,0.796529072,0.913995336
1,1,1,1,0.946526821,1,0.867088478,0.891340993
1,1,1,0.994767023,0.99755695,1,0.916682038,0.990824408
1,1,1,1,1,1,0.860118943,1
1,1,1,1,1,1,0.918920797,1
1,1,1,1,0.995923229,1,0.884578726,0.892486253
0.898679908,1,1,0.898679908,0.970373216,1,0.872934333,0.941787871
1,0.923099049,1,1,0.923099049,1,0.935405987,1.035279708
0.942250793,1,0.999799928,0.942250793,1,0.999799928,0.499588181,1
1,1,1,1,0.981391153,1,0.924387596,0.906454033
0.8854335,1,1,0.8854335,1,1,0.83620279,0.978010552
1,1,0.977312547,1,0.951350706,0.977312547,0.908198506,1.100626718
0.969518419,1,1,0.969518419,1,1,0.907083186,1.013277798
1,1,1,0.955650826,0.958166589,1,0.757659129,0.971677561
1,1,1,1,0.998597519,1,0.849742941,0.978280999
1,0.840401926,1,0.984896223,0.649414464,1,0.542582679,0
0.982187373,0.990228531,1,0.982187373,0.990228531,1,0.901224837,0.990228531
1,1,1,1,1,1,0.958292178,0.821042783
0.999625662,0.999625662,1,0.999625662,0.999625662,1,0.930575865,0.999625662
1,1,0.954552948,1,0.905483263,0.954552948,0.844864404,1.183327675
1,1,1,0.987850802,0.987850802,1,0.654866048,0.962400756
0.906580158,0.998152267,0.997366966,0.906580158,0.998152267,0.997366966,0.835771859,0.998152267
0.998604078,1,1,0.998604078,0.970913678,1,0.702800001,1
1,1,1,1,1,1,0.866546208,1.026705983
1,1,1,1,1,1,0.696769595,1
1,1,1,0.994430145,1,1,0.856474593,0.994430145
0.954555371,0.983469385,1,0.954555371,0.983469385,1,0.953864492,0.99127697
0.977157043,1,1,0.977157043,1,1,0.875765234,1
1,1,1,1,1,1,0.652118786,1
0.927888977,1,1,0.927888977,1,1,0.924579953,0.995391606
0.99434952,1,1,0.99434952,1,1,0.829457701,0.985580726
0.969366848,1,0.999566662,0.969366848,1,0.999566662,0.836633461,0.987463907
0.957776258,0.996106181,1,0.957776258,0.996106181,1,0.900754013,1
1,1,1,0.969175921,0.946424708,1,0.943210832,0.936298767
0.991252703,1,1,0.991252703,1,1,0.822065194,0.975178097
1,1,1,1,1,0.977749253,0.865391257,1.017867433
1,1,1,0.918709016,0.906954111,1,0.879608035,0.891218017
1,1,1,1,0.852439818,1,0.612342017,0
0.986716679,1,0.985088392,0.986716679,1,0.985088392,0.800777272,1.001740498
0.901621978,1,0.975795264,0.901621978,1,0.975795264,0.898431479,0.99578041
1,1,1,0.97072508,0.97072508,1,0.870369967,0.927075882
0.965135475,0.998359318,1,0.947777851,0.979170055,1,0.856742012,0.980500042
1,1,1,1,0.854029322,1,0.818203494,1.018694411
0.894467597,0.980617719,1,0.894467597,0.980617719,1,0.787881754,0.996909552
0.934130266,0.991263255,1,0.934130266,0.991263255,1,0.889069503,1.050442673
1,1,1,0.969505643,0.975504792,1,0.889078829,0.941524993
1,1,1,1,0.953129122,1,0.77038683,0.976329825
1,1,1,1,0.852059911,1,0.872152953,0.881386976
0.987501169,1,0.984050381,0.987501169,1,0.984050381,0.84590816,1
1,1,1,0.998515856,0.92177739,1,0.830090372,0.98100871
1,1,1,0.996499785,0.987010881,1,0.853910325,0.996499785
0.908855436,1,0.973977827,0.908855436,1,0.973977827,0.937704738,1
0.982225033,1,1,0.982225033,1,1,1,1
0.974548068,0.999429454,1,0.974548068,0.999429454,1,0.737556083,1.015862653
0.983342846,1,1,1,1,0.985007667,0.890587365,0.718478446
0.977432541,1,1,0.977432541,1,1,0.948883484,1
1,1,1,1,1,1,0.905822283,1.006879382
1,1,1,1,1,1,0.901000512,1
1,1,1,1,0.990868144,1,0.877584697,0.976414608
0.97209284,1,1,0.965882242,0.972289397,0.972289397,0.791489688,1
1,1,1,1,0.999178217,1,0.838106995,0.955413787
0.974935032,1,1,0.974935032,1,1,0.969743059,1
0.967456073,1,1,0.967456073,1,1,0.595748432,0.982558083
1,1,1,1,1,1,0.848079052,0.944787738
1,1,1,0.998075774,1,1,0.773795895,1.002567069
1,1,1,1,0.990356228,1,0.090311871,0.090311871
1,1,1,1,0.990017905,1,0.80629679,0.928214767
0.959353854,1,1,0.959353854,1,1,0.68588046,0.570377954
1,1,1,1,0.987673663,1,0.713541615,1
0.993746534,1,1,0.984659298,1,0.998862233,0.820304685,0.984206261
0.901001125,1,1,0.901001125,1,1,0.654381584,1
0.960305484,1,0.996969547,0.960305484,1,0.996969547,0.818433538,0.994909368
0.883765003,1,1,0.883765003,1,1,0.905848877,1
0.95791957,0.971544544,1,0.945951113,0.83228112,1,0.788457331,0.920930254
0.709261718,0.760869097,1,0.672761319,0.760869097,1,0.833248513,1.10043259
0.969456657,0.999430506,1,0.969456657,0.999430506,1,0.522849344,0.96580948
0.939909903,1,0.951264867,0.939909903,1,0.951264867,0.989614194,1
1,1,1,0.96226892,0.895086115,1,0.848358753,0.938554751
1,0.966076149,1,0.970041173,0.960537216,1,0.686404911,1.055664362
1,1,1,0.95353398,0.926419525,1,0.806355507,0.91897196
0.982849799,0.99077205,1,0.982849799,0.99077205,1,0.782115434,1.041970271
0.963196613,0.946118166,1,0.995918382,0.946118166,1,0.833131357,0.995106281
1,1,1,1,1,1,0.834206657,0.866147311
0.967054688,0.972494829,1,0.967054688,0.968050385,1,0.898718602,1.051117413
1,0.905917491,1,0.986313739,0.792479997,0.940748613,0.878260963,0.958279317
0.98377495,0.965327738,1,0.963220604,0.981856679,1,0.89356605,0.939246146
0.973094387,1,1,0.96099312,0.954836526,1,0.944248854,0.964266952
0.924657904,0.980784989,1,0.924657904,0.980784989,1,0.877956813,0.932476924
1,0.995089434,1,1,0.987333601,1,0.765674023,1.018990035
0.937907094,0.992660309,0.992671792,0.937907094,0.992660309,0.992671792,0.760050699,0.962491488
1,1,1,1,1,1,0.906622055,0.717637652
0.980946341,1,1,0.980946341,1,1,0.820931918,1.013816147
1,1,1,0.936048835,0.971081281,1,0.787526277,0.961597663
0.977655166,0.960260407,1,0.968154878,0.950304437,0.994979829,0.889030283,0.992906624
1,1,1,0.960252463,0.918665291,1,0.902030692,0.970656694
1,1,1,1,0.871667201,0.91049291,0.765300312,0.977298402
1,1,1,0.997281088,0.977343524,1,0.867624104,0.930438466
1,1,1,0.994070323,0.952770004,1,0.81341945,0.925820081
1,0.974720282,1,0.972414832,0.922628718,0.974720282,0.900453636,0.758251573
1,1,1,1,1,1,0.771983026,0.526946667
1,1,1,1,1,1,0.8083808,0.6345601
0.95952126,1,1,0.95952126,1,1,0.982465242,1
1,1,1,1,1,1,1,1
0.941467774,1,1,0.894980608,0.98139045,1,0.654329448,1
1,1,1,1,1,1,0.865685876,1
1,1,1,0.980142925,0.954948913,1,0.774604521,0.955702615
1,1,1,1,1,1,0.63654892,1.072060377
1,1,1,0.995313732,0.961618711,1,0.794672987,0.910793385
1,0.995418178,1,0.995418178,0.995418178,1,0.822531391,0.921303739
1,1,1,0.984680736,0.932872197,0.964842412,0.895780172,0.978468273
0.912740842,1,1,0.912740842,1,1,0.923722292,1
1,1,1,1,0.892404908,1,0.919154959,0.933201922
0.935167899,1,1,0.935167899,1,1,0.727712857,0.999722109
0.9553988,1,1,0.9553988,1,1,0.822648109,1
1,1,1,1,0.96874253,1,0.822729054,0.804841343
1,1,1,1,0.957673857,0.965645107,0.822089304,0.93003134
1,1,1,1,1,1,0.940453366,0.637362426
1,1,1,1,1,1,0.969984739,0.718345519
0.900449965,0.99965645,0.999314793,0.900449965,0.99965645,0.999314793,0.785671351,0.99965645
1,1,1,0.979982551,0.982330457,1,0.871834378,0.972881825
1,1,1,0.991746712,0.991746712,1,0.914034688,0.972964799
0.91483195,0.969329641,0.914644516,0.91483195,0.969329641,0.914644516,0.934227659,1.072887125
1,1,1,0.903606324,0.890078594,1,0.816144591,0.816144591
1,1,1,0.994903301,0.994903301,1,0.881237786,0.991929755
0.89219311,0.998266745,1,0.89219311,0.998266745,1,0.872027004,0.821267843
1,1,1,0.978430218,0.978280033,1,0.990903986,0.95383975
1,1,1,0.984204072,1,1,0.729009325,0.946183193
1,1,1,1,1,1,0.812210953,1
1,1,1,1,1,1,0.864488915,0.902232254
0.904453351,0.99206566,0.995113206,0.904453351,0.99206566,0.995113206,0.836347756,0.979145261
1,1,1,1,1,1,0.978639517,1.033405889
0.89140227,1,1,0.89140227,1,1,0.816903235,1
0.946372794,1,1,0.946372794,1,1,0.578855542,1
1,1,1,0.973658894,0.973658894,1,0.962738623,0.846819315
1,1,1,1,1,1,0.862409389,0.887258667
1,1,1,0.996807224,0.981126464,1,0.668704913,0.952699939
0.973167891,1,1,0.973167891,0.994177465,1,0.677963818,0.997776721
1,1,1,1,1,1,0.63765517,1
1,0.959126136,1,1,0.959126136,1,1.009294281,1.234830606
0.966480563,1,0.999326278,0.966480563,1,0.999326278,0.806123114,1.087441915
0.986095659,1,1,0.986095659,1,1,0.834924752,0.980099685
0.980054785,1,1,0.980054785,1,1,0.604394075,0.98623414
0.957470353,1,1,0.957470353,1,1,0.672963878,1
1,1,1,1,1,1,0.754534033,0.978496538
1,1,1,1,0.993629118,1,0.68020803,0.964891251
1,1,1,1,1,1,0.688233864,0.995640975
1,1,1,1,1,1,0.836457968,1
1,1,1,1,1,1,0.902499232,1
1,1,1,1,0.996896038,1,0.795716387,1
1,1,1,1,1,1,0.980572842,0.980572842
0.974868836,1,1,0.974868836,0.99686863,1,0.725106254,0
0.979010626,1,0.998237005,0.979010626,1,0.998237005,0.892795055,1.009757598
1,1,1,1,1,1,0.840800531,0.961818499
1,1,1,1,1,1,0.839615418,1
0.973051115,0.998171439,1,0.973051115,0.998171439,1,0.79926602,0.996740604
1,0.884344758,1,0.993490939,0.874299571,0.993490939,0.374312039,0.873899612
0.815164044,1,0.974446355,0.815164044,1,0.974446355,0.890295463,0
1,1,1,0.992076826,0.923312496,1,0.770404077,0.987772755
1,1,1,0.989415117,0.954496458,1,0.748571068,0.938137838
1,1,1,0.999252924,0.999252924,1,0.866986845,0.982697932
1,1,1,0.986685895,0.996354352,1,0.972026412,1
0.952270826,0.999303782,0.999590872,0.952270826,0.999303782,0.999590872,0.716621903,0.944257832
0.986892231,1,1,0.986892231,1,1,0.674602874,1
1,1,1,1,1,1,0.855764961,0.997663508
0.934423813,0.997920337,1,0.932190403,0.997920337,1,0.835788131,0.951189731
0.983977407,1,1,0.983977407,1,1,0.907939709,1
1,1,1,0.974223337,0.854004616,1,0.866248008,0.954345281
1,1,1,0.961459539,0.940904012,1,0.777955371,0.968739822
0.966193138,0.99974692,1,0.966193138,0.99974692,1,0.746053867,0.992402635
1,1,1,1,1,1,0.876479541,0.976867492
0.925754397,1,1,0.925754397,1,1,0.941466203,1
0.915076864,0.976581893,1,0.83897638,0.690333953,1,0.868184696,0.812327993
1,1,1,1,1,1,1,1
1,1,1,1,1,1,0.978760277,1
1,1,1,0.993193247,0.993193247,1,0.787541591,0.7422772
1,1,1,0.897663895,0.478877788,1,0.659489974,0.810261564
1,1,1,0.999138453,0.999344455,1,0.570937796,0.999138453
0.982328883,1,1,0.982328883,1,1,0.762716352,1
1,1,1,1,1,1,0.878279966,0.859203593
1,1,1,0.99921116,0.97729479,0.985288063,0.768596189,0.96775619
0.960408469,1,1,0.960408469,1,1,0.726345541,0.991465141
0.96501704,0.998934349,0.993058398,0.96501704,0.998934349,0.993058398,0.826267656,0.998934349
1,1,1,1,0.96757979,1,0.648527261,0.858910717
0.935532204,1,1,0.935532204,1,1,0.849481088,0.937268022
1,1,1,0.982069525,0.971736219,1,0.965263233,0.662888944
1,1,1,0.99921026,0.99921026,1,0.719115142,0.988416841
0.935955533,1,1,0.935955533,1,1,0.833359871,0.979541929
1,1,1,0.989057695,0.984362805,1,0.65475961,1
0.9572415,0.998155288,0.987992147,0.9572415,0.998155288,0.987992147,0.835939932,0.99292329
1,1,1,0.944136383,0.855894531,1,0.835992755,0.813895947
0.87427827,1,0.997859943,0.87427827,0.994101522,0.997859943,0.842075029,0.957171704
1,1,1,1,1,1,0.858183644,1
1,1,1,1,0.930241346,1,0.47959022,1
0.885526095,0.9986554,1,0.885526095,0.9986554,1,0.883767995,0.99434743
1,1,1,0.991014235,0.995527887,1,0.839699888,0.967665182
1,1,1,0.997660638,0.992245248,1,0.820726849,0.954507261
