"BT+HTC+MCF","BT+HTC+MVW","BT+HTC+MHV","BT+HMO+MCF","BT+HMO+MVW","BT+HMO+MHV","GAFES(pop:30,gen:100)","SPLConfig"
1,1,1,1,1,1,0.923466624,0.973004584
1,1,1,1,1,1,0.81580256,1.065523797
1,1,1,1,1,1,0.710244655,1
1,1,1,0.960977246,0.960977246,0.973330458,0.880128118,1.037424424
1,1,1,1,1,1,0.727930197,0.971673152
1,1,1,1,1,1,0.866889372,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,0.660971597,1
1,1,1,1,1,1,0.955767844,1
1,1,1,1,1,1,0.826053238,0.917965208
1,1,1,1,1,1,0.917764803,1
1,1,1,1,1,1,0.671817488,1.007179769
0.953982162,0.953982162,1,0.953982162,0.953982162,1,0.863638599,1.150242804
1,1,1,1,1,1,0.926884385,0.964600408
1,1,1,1,1,1,0.910897596,0.984101241
1,1,1,1,1,1,0.749025723,1
1,1,1,1,1,1,0.727610182,1
1,1,1,1,1,1,0.755231374,1.011698954
1,1,1,1,1,1,0.828367017,0
1,1,1,0.984092008,0.956457162,0.997170409,0.865619945,0.879176405
1,1,1,0.999417719,1,1,0.808450345,0.956903184
1,1,1,1,1,1,0.749618661,1
1,1,1,1,1,1,0.834505638,1
1,1,1,1,1,1,0.90647494,1
1,1,1,1,1,1,0.828918886,1
1,1,1,1,0.929271648,1,0.925543299,0.953715551
1,1,1,1,1,1,0.894260341,0.915073629
1,1,1,0.997297215,0.997297215,1,0.873259899,0.986287172
1,1,1,1,1,1,0.918082407,1
1,1,1,1,1,1,0.491101137,1
1,1,1,1,1,1,0.945361973,0.988519542
1,1,1,1,1,1,0.630487336,1
1,1,1,1,1,1,0.72412052,0.8134672
1,1,1,1,1,1,0.759612565,1
1,1,1,1,1,1,0.855885144,1
1,1,1,1,1,1,0.776826886,1
1,1,1,0.997035136,0.994950804,0.96818628,0.937541545,0.808305291
1,1,1,1,1,1,0.840234756,1
1,1,1,1,0.952188577,1,1,0.993469804
1,1,1,0.991747099,0.972680118,1,0.987716975,0.963489703
1,1,1,1,1,1,0.832493062,0.905681823
1,1,1,0.976067357,0.976067357,1,0.747506935,1
1,1,1,0.968529286,1,1,0.832765047,0.85590392
1,1,1,0.979037366,0.928893731,1,0.643362967,0.890689373
1,1,1,0.966734445,0.966734445,1,0.889296689,0.931422887
1,1,1,1,1,1,0.797040243,1
1,1,1,1,1,1,0.860839239,0.978773727
1,1,1,1,1,1,0.913278843,1.057734911
1,1,1,1,1,1,0.724270158,1.088695854
1,1,1,1,1,1,0.865131721,1
1,1,1,1,1,1,0.801673373,1
1,1,1,1,1,1,0.902090199,0.974478267
1,1,1,0.946335537,0.946335537,1,0.786563406,0.998290983
1,0.881480964,1,1,0.881480964,1,0.95485877,1.074772581
1,1,1,1,1,1,0.690500828,1
1,1,1,1,0.925775817,1,0.892712569,0.925775817
1,1,1,1,1,1,0.93606984,1
1,1,1,0.981144037,1,1,0.845695192,0.937158241
1,1,1,1,1,1,0.811102176,0.954006376
1,1,1,0.997130776,0.997130776,1,0.803229013,1
1,1,1,1,1,1,0.92540044,1
1,1,1,1,1,1,0.940490259,0.998111796
1,1,1,0.942324297,0.962167646,1,0.8878733,0.945672733
1,1,1,1,1,1,0.733036456,1
1,1,1,1,1,1,0.867739992,1
1,0.976610529,1,0.999592478,0.78229679,1,0.739180269,0.926132687
1,0.985583045,1,0.983460608,0.985583045,0.985583045,0.741959132,0.987005304
1,1,1,1,1,1,0.859462948,0.986040029
0.992403436,1,1,0.818200025,1,1,0.71413653,1.001133525
0.987821509,0.995028522,1,0.987821509,0.974365703,1,0.743272742,1
1,1,1,1,0.996313198,1,0.71641846,0.987574546
1,1,1,0.998634215,1,1,0.729899141,0.97348087
1,1,1,1,1,1,0.796252606,0.990703582
1,1,1,1,1,1,0.793304651,1
1,1,1,1,1,1,0.855660906,1
1,1,1,1,1,1,0.825231719,1
1,1,1,1,1,1,0.726395156,0.888704796
1,1,1,0.916462167,0.956618742,1,0.79454434,0.83571758
1,1,1,0.953202797,0.955334303,1,0.731003014,0.866483076
1,1,1,1,1,1,0.867918932,1
1,1,1,1,1,1,0.632783488,0.983710645
1,1,1,1,1,1,0.825145827,0.659221319
1,1,1,1,1,1,0.745680594,0.992134487
1,1,1,0.982077406,1,1,0.741150484,1.023319566
0.998996348,0.998996348,1,0.998996348,0.998996348,1,0.786401869,0.945251587
1,1,1,1,1,1,0.609990214,0.973092981
1,1,1,1,1,1,0.966646441,0.980234334
1,1,1,1,0.957217349,0.951937858,0.800679701,0.90779646
1,1,1,1,1,1,0.796865289,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,0.876056502,0.989360309
1,1,1,1,1,1,0.773100783,1
1,1,1,1,1,1,0.837282652,1
1,1,1,1,0.954922642,1,1,0.999806142
1,1,1,1,0.939698673,1,0.889860834,0.822260615
1,1,1,0.979336231,0.982302433,1,0.841246693,0.901370899
1,1,1,1,1,1,0.867125891,0.980462902
1,1,1,1,1,1,0.846043399,1
1,1,1,1,1,1,0.882877032,1.020574288
1,1,1,1,0.988179289,1,0.92000726,0.907565992
1,1,1,1,1,1,0.756278275,0.967160778
1,1,1,0.893440142,0.94668665,1,0.853699201,0.919496006
1,1,1,1,1,1,0.531481718,1
1,1,1,0.985288255,0.940753161,1,0.794356322,0.881239505
1,1,1,1,1,1,0.864923644,1
0.979899534,1,1,0.979899534,1,1,0.669411832,0.909775859
1,1,1,1,1,0.989945634,0.785640464,1.043798605
1,1,1,0.996806061,0.942526349,1,0.723301958,0.984346263
1,1,1,1,0.986133697,1,0.810366443,0.998532689
1,1,1,0.917560722,0.82488089,0.932283886,0.744405335,0
1,1,1,1,1,1,0.716930409,1
1,1,1,1,1,1,0.545491576,0.848639978
1,1,1,1,1,1,0.971531746,1
1,1,1,0.943530976,0.74976096,1,0.940567299,1.01282925
1,1,1,0.983511808,0.952372985,1,0.88138518,0.983511808
1,1,1,1,1,1,0.690779609,1
1,1,1,0.983715897,0.980756896,1,0.739221927,0.983715897
0.916887389,1,1,0.916887389,1,1,0.703681424,1.147817066
1,1,1,1,1,1,0.514986107,1
1,1,1,0.987303507,1,1,0.756311994,0.984575594
1,1,1,1,1,1,0.860455089,0.972163289
1,1,1,1,1,1,0.855981512,1
1,1,1,1,1,1,0.508147799,1
1,1,1,1,1,1,0.881364886,1
1,1,1,1,1,1,0.752383529,1
1,1,1,1,1,1,0.802358263,1
1,1,1,1,1,1,0.872808198,0.999937926
1,1,1,0.95373896,0.96109407,1,0.933354388,0.968682046
1,1,1,1,1,1,0.796960179,0.997394441
1,1,1,1,1,1,0.733232075,1.025437381
1,1,1,0.986597195,0.808060797,1,0.884752557,0.884752557
1,1,1,0.896814545,0.739416692,1,0.749176759,1.208026145
1,1,1,1,1,1,0.676603967,1.000278549
1,1,1,1,1,1,0.798764389,1
1,1,1,0.987108364,0.98002444,1,0.851290188,0.934811864
1,1,1,0.992606882,0.983429529,1,0.908966084,1
0.969578271,0.925451807,1,0.957414741,0.873609866,0.969578271,0.914389194,1.08827743
1,1,1,1,1,1,0.765808534,1
1,1,1,1,1,1,0.879299603,1
1,1,1,0.998571477,0.969405312,1,0.881600594,0.975552951
1,1,1,0.981785588,0.947383395,1,0.769812124,0.910685556
1,1,1,1,0.929316797,1,0.83368698,0.926217012
1,1,1,1,1,1,0.893744716,1
1,1,1,0.989759708,0.972347842,1,0.893772624,0.925652499
1,1,1,0.991601762,0.984929748,1,0.851169124,0.962888307
1,1,1,1,1,1,0.783182466,1
1,1,1,1,1,1,0.935926539,1
1,0.991769637,1,1,0.991769637,1,0.79745678,1.010206076
0.980181449,1,1,0.980181449,0.980181449,1,0.841780548,0.890953501
1,1,1,1,1,1,0.874865237,1
1,1,1,1,1,1,0.861136192,1.001629664
1,1,1,1,0.985918026,1,0.862493848,1
1,1,1,1,0.985709043,1,0.782343886,0.92055086
1,0.995242915,1,1,0.97737544,1,0.713207125,1
1,1,1,0.965605719,0.95964392,1,0.810619506,0.910427323
1,1,1,1,1,1,0.939769365,0.877244596
1,1,1,1,1,1,0.580725652,1
1,1,1,1,1,1,0.873727614,0.934077029
1,1,1,1,1,1,0.65688012,1.011040614
1,1,1,1,0.939067561,1,0.078842932,0.078842932
1,1,1,1,1,1,0.966846645,0
1,1,1,1,1,1,0.579963106,0.604123211
1,1,1,1,0.988773407,1,0.854680982,1
1,1,1,0.988918142,0.978765858,1,0.890263381,0.968220016
1,1,1,1,1,1,0.779067062,1.028102269
1,1,1,1,1,1,0.818090824,1
1,1,1,1,1,1,0.912274178,1
0.898588559,0.800129796,1,0.889913535,0.800129796,0.994280632,0.93335969,1.014737803
0.746313791,0.607209605,1,0.746313791,0.607209605,1,0.774617287,1.040337908
1,1,1,1,1,1,0.775995487,0.975905266
1,1,1,1,1,1,0.910792133,1
1,1,1,0.964783196,0.913227882,1,0.861003625,0.932931945
1,0.976576865,1,0.994438288,0.935941518,1,0.832756004,1.053860028
1,1,1,0.964080785,0.900000239,1,0.913472989,0.960898609
0.996618405,0.996618405,0.996618405,0.996618405,0.996618405,0.996618405,0.864217566,1.033017529
1,1,1,0.992052611,0.940217785,1,0.883954253,1.010365048
1,1,1,1,1,1,0.936478238,0.88351395
1,1,1,0.867240278,0.867240278,1,0.878505862,1.017009575
1,1,1,0.967274702,0.878148259,0.997242777,0.776320779,0.948423921
1,0.99970366,1,0.969093374,0.91212861,1,0.863384659,0.907802651
1,1,1,0.920903516,0.885209557,1,0.88422046,0.928964592
1,1,1,1,1,0.981076915,0.747341365,1.009356226
1,1,1,0.990408579,1,1,0.767359417,1.030177746
1,1,1,1,1,1,0.737482201,0.979160563
1,1,1,1,1,1,0.7065346,0.534809348
0.960627616,0.988984736,1,0.960627616,0.988984736,1,0.847612279,1.046868717
1,0.942152504,1,0.984523862,0.940732354,1,0.821711754,0.969661985
1,1,1,0.950202025,0.931275044,1,0.775698582,0.969560679
1,0.936165088,1,0.975921884,0.886107766,0.984276844,0.855241635,0.939707805
1,1,1,0.905338407,0.966304546,1,0.886837636,0.939025806
1,1,1,1,0.998831799,1,0.835004499,0.965479898
1,0.893979273,1,0.999219312,0.877997299,1,0.943673832,0.966691413
1,0.970971492,1,0.975381173,0.847262186,0.931737192,0.799108063,0.690343957
1,1,1,1,1,1,0.723703911,0.559759732
1,1,1,1,1,1,0.85933997,0.564287994
1,1,1,1,1,1,0.889106614,1
1,1,1,1,1,1,1,1
1,1,1,1,0.999456671,1,0.805068142,0.989849374
1,1,1,1,1,1,0.820134247,0.978161663
1,1,1,1,0.988434831,1,0.777544549,0.927002238
1,1,1,1,1,1,0.622268357,1.13102695
1,0.98655393,1,0.990109822,0.968515284,1,0.869109392,1.002193202
1,1,1,0.912129856,0.945309601,0.949398642,0.87634647,0.888106206
0.958177386,0.958177386,1,1,0.940050261,0.958177386,0.910481122,1.034007595
1,1,1,1,1,1,0.883054271,1
1,1,1,0.92608861,0.964261434,0.970065746,0.868929306,0.893131246
1,1,1,1,1,1,0.678842227,1
1,1,1,1,1,1,0.873824465,1
1,1,1,1,1,1,0.715541968,0.811665104
1,1,1,0.999083377,0.988152162,1,0.841056,0.990835045
1,1,1,1,1,1,0.690467456,0.524698207
1,1,1,1,1,1,0.841119011,0.607474771
1,1,1,1,1,1,0.662923678,1
1,1,1,0.997805175,0.997805175,1,0.713963278,0.987070007
1,0.998718218,1,1,0.986095554,1,0.898948644,0.945978856
1,0.840626575,1,1,0.840626575,1,0.904392785,1.143173704
1,1,1,0.903005713,0.871683941,1,0.95975469,0.595005176
1,1,1,0.995773502,0.991768849,1,0.774596569,0.99286098
1,1,1,1,1,1,0.900229391,0.793129775
1,1,1,1,0.931152395,1,0.837826965,0.92875989
1,1,1,0.985611842,0.979895706,1,0.860180404,1.022125833
1,1,1,1,1,1,0.770096371,1
1,1,1,1,1,1,0.92790449,1
1,1,1,1,1,1,0.786608503,1
1,1,1,1,1,1,0.979410619,1.010999237
1,1,1,1,1,1,0.803189818,1
1,1,1,1,1,1,0.626436099,1
1,1,1,0.992467952,1,1,0.79450712,0.760407498
1,1,1,1,1,1,0.797068098,0.796722816
1,1,1,0.974830234,0.974830234,0.974830234,0.762664321,0.93838376
1,1,1,1,1,1,0.753290544,0.907632332
1,1,1,0.994658651,0.996408641,1,0.589432979,1
0.959341804,0.959341804,1,0.959341804,0.959341804,1,0.827969193,1.180407716
1,1,1,1,1,1,0.852874817,1.018507294
1,1,1,1,1,1,0.845460986,1
1,0.998047994,1,1,0.998047994,1,0.764906056,1.002280867
1,1,1,1,1,1,0.757943126,0.996848702
1,1,1,1,1,1,0.779514228,0.986552472
1,1,1,1,0.994429445,1,0.713719621,0.993470771
1,1,1,1,1,1,0.657182991,0.988849693
1,1,1,1,1,1,0.853042707,1
1,1,1,1,1,1,0.822827343,1
1,1,1,1,1,1,0.749500379,1
1,1,1,0.980546144,0.980546144,1,0.986449344,1
1,1,1,1,0.985992295,1,0.671255402,1.019587361
1,1,1,1,1,1,0.88543752,1.02370634
1,1,1,1,1,1,0.855200354,0.984018551
1,1,1,1,1,1,0.87965212,1
1,1,1,1,1,1,0.725244946,1
1,0.83737839,0.899061351,1,0.82546026,0.811921931,0.459689133,1.296557858
1,1,1,1,1,1,0.739912081,1
1,1,1,1,0.941417674,1,0.825011411,0.97624833
1,1,1,0.962141302,0.962141302,1,0.790823608,0.935000839
1,1,1,1,0.994120667,1,0.908977135,1
1,1,1,1,1,1,0.93114799,1
1,1,1,1,1,1,0.712186137,1
1,1,1,1,1,1,0.847420077,1
1,1,1,1,0.999125239,1,0.732125522,0.991278575
1,1,1,1,1,1,0.792803221,0.99561629
1,1,1,1,1,1,0.84228738,1
1,1,1,0.931541294,0.871206686,1,0.607080411,0.956243245
0.973189576,1,1,0.956783668,0.984830249,1,0.986241415,0.933949903
1,1,1,1,0.998406884,1,0.729883944,0.999431444
1,1,1,0.993417829,0.993417829,1,0.857466369,0.956228761
1,1,1,1,1,1,0.859408473,1
0.919289177,1,1,0.88924863,0.611915101,1,0.796415395,0.819725246
1,1,1,1,1,1,1,1
1,1,1,1,1,1,0.940222555,0.989975315
1,1,1,0.99461298,1,1,0.700250039,0.682152549
1,1,1,0.940517784,0.665133227,1,0.625397868,0.737266334
1,1,1,1,1,1,0.677684885,0.996954062
1,1,1,1,1,1,0.796934228,1
1,1,1,1,1,1,0.876100366,0.837208193
1,1,1,1,0.901980119,1,0.799798312,0.930876975
1,1,1,1,0.999569135,1,0.830872934,1
1,1,1,1,1,1,0.78222694,1
1,1,1,0.996494862,0.978052089,1,0.809308072,0.929384027
1,1,1,1,1,1,0.673769463,1
1,1,1,0.943202619,0.956615523,1,0.733973927,0.91867363
1,1,1,1,0.987753363,1,0.742628861,0.95978458
1,1,1,1,1,1,0.829181695,0.999060931
1,1,1,1,0.99212127,1,0.768259044,0.992171074
1,1,1,1,1,1,0.863003418,0.971156425
1,1,1,0.954827376,0.928794164,1,0.90224735,0.966742949
1,1,1,1,1,1,0.764764502,0.971618243
1,1,1,1,1,1,0.766578665,1
1,1,1,1,0.920621676,1,0.316958544,0.893468245
1,1,1,1,1,1,0.857034837,1
1,1,1,0.984772833,0.984832333,1,0.819405692,0.937380225
1,1,1,0.99990076,0.993872933,1,0.738084366,0.922536081
