"BT+HB+MCF","BT+HB+MVW","BT+HB+MHV","BT+HA+MCF","BT+HA+MVW","BT+HA+MHV","GAFES(pop:30,gen:100)","SPLConfig"
1,1,1,1,0.912339274,1,0.64443225,1
0.905339767,1,1,0.905339767,0.890552288,1,0.901247402,1
1,1,1,1,1,1,1,1
0.808046289,1,1,0.808046289,1,1,0.805206609,1
1,1,1,1,1,1,0.859149762,1
1,1,1,1,1,1,0.35650347,1
1,1,1,1,1,1,0.941752402,0.855472261
0.988889693,0.988889693,1,0.988889693,0.988889693,1,0.988889693,0.988889693
0.917054409,1,1,0.917054409,1,1,0.696570241,1
0.835392022,1,0.835392022,0.835392022,1,0.835392022,1,1
1,1,1,1,1,1,1,1
1,0.836740159,1,1,0.836740159,1,0.789452987,0
1,1,1,1,1,1,0.713945029,0
1,1,1,1,1,1,1,1
0.873684993,1,1,0.873684993,1,1,0.894160433,1
1,1,1,1,1,1,0.996929943,0.996929943
1,1,1,1,1,1,0.957779497,1
1,1,1,1,1,1,0.953390352,1
1,1,1,1,1,1,1,0.718413278
1,1,1,1,1,1,0.97273141,0.97273141
1,1,1,0.990118273,0.990118273,1,1,1
1,1,1,1,1,1,1.840510259,1
0.659118411,1,1,0.659118411,1,1,0.809941922,1
1,1,1,1,1,1,0.851559458,1
0.886318936,1,1,0.886318936,1,1,0.615887939,0.390278629
0.808724485,0.929489243,1,0.808724485,0.929489243,1,0.299227645,1.233953532
0.983499541,0.985329269,0.983499541,0.983499541,0.985329269,0.983499541,0.565496218,0.565496218
1,1,1,1,1,1,0.84842797,1.212468907
0.852029502,1,1,0.852029502,1,1,0.819931674,1
1,1,1,1,1,1,0.767428279,1.054779699
1,1,1,1,1,1,0.671489095,0.548479702
0.946469625,0.970340295,0.970340295,0.946469625,0.970340295,0.970340295,0.713005741,0.970340295
0.983129623,1,1,0.983129623,1,1,1,1
1,1,1,1,1,1,1,0.213191702
1,1,1,1,1,1,0.815512198,1
1,1,1,1,1,1,1,0.805720188
0.97244586,0.948808684,1,0.97244586,0.93326208,1,0.760818053,0.380663979
1,1,1,1,1,1,0.835887857,1
0.95037135,1,1,0.95037135,1,1,0.813049248,0.986343446
1,1,1,1,1,1,0.703186834,1
0.859078376,1,1,0.859078376,1,1,0.994611879,1
1,1,1,1,1,1,0.989323426,1
0.948360408,0.948360408,1,0.948360408,0.948360408,1,0.924699404,1
1,1,1,1,1,1,0.858031128,1
1,1,1,1,1,1,1.053025824,0.817808056
1,1,1,1,0.97229754,1,1,1
1,1,1,1,0.712801236,1,0.610184071,1.155563665
1,1,1,1,1,1,0.946303292,0
1,1,1,1,1,1,1,1
1,0.949148506,0.949148506,1,0.949148506,0.949148506,1,0.869560675
0.838464701,1,1,0.838464701,1,1,0.902229702,1
1,1,1,1,1,1,0.981340976,0.994787964
1,1,0.976480999,1,1,0.976480999,0.645067016,0.95097435
1,0.985721203,1,1,0.985721203,1,0.878653063,0.923653233
0.878970454,1,1,0.878970454,1,1,0.855692124,0.882341495
0.573081272,0.993642292,1,0.573081272,0.993642292,1,0.86234347,0.993642292
1,1,1,1,1,1,0.83477523,0.846723903
1,1,1,1,1,1,0.623864674,0.777531941
0.793942002,1,1,0.793942002,1,1,0.880135424,1
1,1,1,0.954092517,1,1,0.342230832,0
0.864971804,1,1,0.864971804,1,1,0.914157498,1
1,1,1,1,1,1,0.715660287,1
1,1,1,1,1,1,0.528635853,0.783108197
1,1,1,1,1,1,0.610369333,0.971016018
1,1,1,1,1,1,1,1
1,1,1,1,0.97006168,1,0.778481774,1
0.861756899,0.988696471,1,0.861756899,0.988696471,1,0.852323949,0.988696471
1,0.819654193,1,1,0.819654193,1,0.957489593,1.398704678
1,0.840122326,1,1,0.840122326,1,0.801337771,1.259077695
0.983023517,1,1,0.983023517,1,1,0.746024577,1.338059608
1,1,1,1,1,1,1,1
1,1,1,1,1,1,0.82642399,0.799547943
0.863095107,0.90192029,0.941229816,0.863095107,0.90192029,0.941229816,0.841457496,1
0.953004667,1,1,0.953004667,1,1,1,1
1,1,1,1,1,1,0.772138123,1
0.967026656,1,1,0.967026656,1,1,0.987555192,1
0.741125048,1,1,0.741125048,1,1,0.597829904,0.902132272
1,1,1,1,0.840546032,1,1,1
1,1,1,1,1,1,0.685885596,1.077254287
1,1,1,0.993425836,0.993425836,1,0.63918597,0.933563645
1,1,1,1,1,1,0.556090905,1
1,1,1,0.92805052,0.864074662,1,0.941042883,0.941042883
0.989979503,0.979385974,1,0.989979503,0.979385974,1,0.730072865,1
1,1,1,1,1,1,0.964093957,1
1,1,1,1,1,1,1,1
1,0.884462396,1,1,0.884462396,1,0.311240702,0.822579516
0.871455272,1,1,0.871455272,1,1,0.795827191,0.925091484
1,1,1,1,0.996940135,1,1,1
0.955071471,1,1,0.955071471,1,1,0.848425704,0.988834681
0.915043789,1,1,0.915043789,1,1,0.82305779,0.915043789
0.927973447,0.996046668,1,0.927973447,0.996046668,1,0.754051744,0.699892998
1,1,1,1,1,1,0.805146659,1
1,1,1,1,1,1,1.426405129,0
1,1,1,1,1,1,0.9934844,0
1,1,1,1,1,1,0.746214884,1
1,1,1,1,1,1,1,1
1,0.947401146,1,1,0.947401146,1,0.824439545,0.945042214
1,1,1,0.974485895,0.945056469,1,0.924012912,0.946229724
1,1,1,1,1,1,0.765550833,1
1,1,1,1,1,1,0.867889507,0.86758501
1,1,1,0.514034126,1,1,0.514034126,0.514034126
1,0.918228628,1,1,0.918228628,1,0.869961125,0.918228628
1,1,1,1,1,1,0.878467258,0.878467258
0.944762762,1,1,0.944762762,1,1,0.894229825,1
1,1,1,1,1,1,0.888494417,0.975246991
1,1,1,1,1,1,0.792877952,0.787139945
1,1,1,1,1,0.87504859,0.515682933,0.93229341
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,0.912740658,1.05556671
1,1,1,1,1,1,0.737866432,0
1,1,1,1,1,1,0.838490985,1
0.806820099,1,0.926227967,0.806820099,1,0.926227967,1,1
0.891497503,0.990923183,1,0.891497503,0.990923183,1,0.710976945,0
1,0.813410613,1,1,0.813410613,1,0.992060846,1.016951086
0.91442217,1,1,0.91442217,1,1,0.756386775,0
1,0.777298802,1,1,0.777298802,1,0.672572731,1
1,1,1,1,1,1,0.922594107,1.169833038
0.905983604,1,1,0.905983604,0.984018312,1,0.622249122,0.587461724
0.972695771,0.955522509,0.857149263,0.972695771,0.955522509,0.857149263,0.955522509,0.955522509
1,1,1,1,1,1,1,1
1,1,1,1,1,1,0.8551551,0.97939031
1,1,1,1,1,1,0.998768968,0
0.867399677,0.964050363,0.95814711,0.867399677,0.964050363,0.95814711,0.775944147,0.994768675
0.920693217,1,1,0.920693217,1,1,0.917276839,1
1,1,1,1,1,1,0.709582523,0.784965666
0.935988886,1,1,0.935988886,1,1,0.535117201,1
1,1,1,1,1,1,0.918026617,1
1,1,1,1,1,1,0.910057142,0.880024999
1,1,1,1,1,1,0.932775655,1.040014152
1,1,1,1,1,1,1.063227559,0.893241592
1,1,1,1,1,1,1,1
0.888611998,1,1,0.888611998,1,1,1,1
1,1,1,1,1,1,0.850797244,0.912605481
1,1,1,1,1,1,1,1
0.861217969,1,1,0.810232505,0.945333683,1,0.830127168,1
1,1,1,1,1,1,1.029063216,1
1,1,1,0.865872592,0.886947987,1,0.978336708,1
1,1,1,1,0.983514161,1,0.900431397,1
1,0.94809477,1,1,0.94809477,1,0.771742764,1.00029513
1,1,1,1,1,1,0.765098338,1
1,1,1,1,1,1,0.805184491,0.845248513
0.994881465,1,1,0.994881465,1,1,0.852177073,1
0.97885718,1,0.973177413,0.97885718,1,0.973177413,0.410883471,0.928001705
0.87226611,0.994033397,1,0.87226611,0.994033397,1,0.911684908,0.994033397
1,1,1,1,1,1,0.655689256,0.970598895
1,1,1,1,0.990381561,1,0.896924582,1
1,1,1,1,1,1,1.234377265,1
0.871797441,1,1,0.871797441,1,1,0.757279726,1
0.834293862,0.954062323,1,0.834293862,0.954062323,1,0.27170085,0.954062323
1,1,0.98262888,1,1,0.98262888,0.468633083,0.965720452
0.960507692,0.960507692,1,0.960507692,0.960507692,1,0.899991364,1
0.803472148,1,1,0.803472148,1,1,0.566323704,1
0.886461646,1,1,0.886461646,1,1,0.695619075,0.920417295
1,1,1,1,1,1,0.759788383,1
0.950601418,0.996616708,1,0.950601418,0.996616708,1,0.368197231,0.996616708
1,1,1,1,1,1,0.915218727,1
0.88030173,0.928843957,0.999847611,0.88030173,0.928843957,0.999847611,0.908006619,0.999847611
0.852207413,1,1,0.852207413,1,1,0.810631262,1.034200585
1,1,1,1,1,1,0.938351584,1
1,1,1,1,1,1,0.823534601,1
1,1,1,1,1,1,0.683276353,1
1,1,1,1,1,1,0.919303414,1
0.96998418,0.96998418,1,0.96998418,0.96998418,1,0.680612776,0.810092345
0.919281526,1,1,0.919281526,0.810579983,1,0.793846903,1.063430372
1,1,1,1,1,1,1,1
0.956304152,0.97679774,1,0.956304152,0.97679774,1,0.908667391,0.97679774
1,1,1,1,1,1,0.604576166,0.833032227
1,1,1,1,1,1,0.904315434,1.007104202
1,1,1,1,1,1,1,1.04574693
0.940162109,1,1,0.940162109,0.905252258,1,0.903297121,0.839390878
0.983453326,0.983453326,1,0.983453326,0.983453326,1,0.776122524,0.928047304
1,1,1,1,1,1,0.687533962,1
1,1,1,1,1,1,0.98252531,1.01255816
1,1,1,1,1,1,0.893449266,1
1,1,1,1,1,1,0.991441629,1
0.913952184,0.913952184,1,0.913952184,0.913952184,1,1,1
1,1,1,1,1,1,0.81576563,1.050202251
0.825790564,0.963602998,1,0.825790564,0.963602998,1,0.89651285,0.812280108
1,1,1,1,1,1,0.852938397,0.903350413
1,1,1,1,1,1,0.837533331,1
1,1,1,1,1,1,0.964661378,1
1,0.989404238,1,1,0.989404238,1,0.871957271,1
0.935679615,1,1,0.935679615,1,1,0.345309096,0.910009098
0.972125079,1,0.972125079,0.972125079,1,0.972125079,1.024094293,1
0.991963631,1,1,0.991963631,1,1,0.934796841,0.991468176
1,1,1,1,0.98857428,1,0.81652547,1.084699353
0.99504181,1,0.972620197,0.99504181,1,0.972620197,0.562231547,0.995625719
1,1,1,1,1,1,0.981527207,1.076972858
1,1,1,0.932797897,1,1,0.851957512,0.930291923
1,1,1,1,1,1,0.825987922,0.895124339
0.999371401,0.999371401,1,0.999371401,0.999371401,1,0.796385621,0
1,1,1,1,1,1,0.866877471,0.969210044
1,1,1,1,1,1,1,1
1,1,1,1,0.947704437,1,0.919303373,0.870983978
1,1,1,1,0.900616584,1,0.936616262,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,0.918725782,1
0.899987395,0.978639784,0.978639784,0.899987395,0.978639784,0.978639784,0.964696315,0.978639784
0.864470889,1,0.864470889,0.864470889,1,0.864470889,0.954759103,1.071493965
1,1,1,1,1,1,0.805776336,1
0.887874939,1,0.887874939,0.887874939,1,0.887874939,1,1
1,1,1,1,1,1,0.939291107,1
1,1,1,1,1,1,1,1
0.978633365,1,0.978633365,0.978633365,1,0.978633365,1,1
1,1,1,1,1,1,1,1
0.932563799,1,1,0.932563799,1,1,0.868712117,0.850169318
1,1,1,1,1,1,1,1
1,1,1,1,1,1,0.866219782,1
0.950882341,0.973791629,1,0.950882341,0.973791629,1,0.90527013,0.973791629
1,1,1,1,1,1,0.792870039,0.626794173
0.903373175,1,1,0.903373175,1,1,0.92219281,1
1,1,1,0.89310235,0.858555152,1,0.960404046,0.960404046
1,1,1,1,1,1,0.868507657,1
1,1,1,1,1,1,0.914039445,1.040779572
0.852518495,0.970167734,1,0.852518495,0.970167734,1,0.756982936,0.970167734
1,1,1,1,1,1,0.815755211,0
1,1,1,0.989025066,1,1,0.658314026,0.862001214
1,1,1,0.975413669,1,1,0.885808649,0.885808649
1,0.86084967,1,1,0.86084967,1,1.36039211,0.921917046
0.871877814,0.984436004,0.984436004,0.871877814,0.984436004,0.984436004,0.606612117,1.033817717
0.908007366,0.997766142,0.997766142,0.908007366,0.997766142,0.997766142,0.617216257,0
1,1,1,1,0.789772697,1,0.143796598,0.143796598
0.966842975,1,1,0.966842975,1,1,0.6039358,1
0.936574578,0.967031478,1,0.936574578,0.967031478,1,0.717182034,1
1,1,1,1,0.982103882,1,0.972115699,0.990011816
1,1,1,1,1,1,0.678965978,1.086540332
0.819634573,1,1,0.819634573,1,1,0.932166822,1
0.97500925,0.97500925,0.97500925,0.97500925,0.97500925,0.97500925,0.922599733,0.97500925
1,1,1,1,1,1,0.795903442,1
1,1,1,1,1,1,0.804398023,1
0.94711553,1,1,0.94711553,1,1,0.414177639,1
0.883793064,1,1,0.883793064,1,1,0.770914941,1
1,1,1,1,1,1,0.85888792,1
0.938297779,1,1,0.938297779,1,1,0.770706577,1
0.962542269,1,1,0.962542269,1,1,0.815268337,1
0.98229035,0.98229035,1,0.98229035,0.98229035,1,0.509697292,0.98229035
1,1,1,1,1,1,0.727642761,1
1,1,1,1,1,1,0.903063262,0.903063262
0.97931322,0.97931322,1,0.97931322,0.97931322,1,1,1
1,1,1,1,1,1,0.958735973,1
0.890193319,0.890193319,0.841349621,0.890193319,0.890193319,0.841349621,0.855170167,0.846084492
1,1,1,1,1,1,0.880720548,0.928611163
1,1,1,1,1,1,0.762383253,0.962690192
0.982391723,0.982391723,0.982391723,0.982391723,0.982391723,0.982391723,0.737699425,1.019335466
1,1,1,1,1,1,0.74271013,1
1,1,1,1,1,1,0.809378923,1.034726621
1,1,1,0.874323868,1,0.874323868,0.876634134,1.003470576
1,1,0.799849177,1,1,0.799849177,0.488105883,0.918168906
0.97000484,1,1,0.97000484,1,1,0.944922747,1
1,1,1,1,1,1,0.929841264,1
0.996205849,0.989797618,0.996205849,0.996205849,0.989797618,0.996205849,0.989797618,0.989797618
0.865645109,1,1,0.865645109,1,1,0.840015931,1
1,1,1,1,1,1,0.782669085,0.968516976
1,1,1,1,1,1,0.881900744,0.982157514
1,1,1,1,1,1,0.687521642,1
0.743749565,0.986143812,0.995182603,0.743749565,0.986143812,0.995182603,0.885184871,1
0.962773943,1,1,0.962773943,1,1,0.761376804,1.017471604
1,1,1,1,1,1,0.665948702,1
1,1,1,1,1,1,0.720471224,1
0.923664019,0.986831653,1,0.923664019,0.986831653,1,1,0.986831653
1,1,1,1,1,1,0.812460767,1
1,1,1,1,1,1,1.099695835,1.26282042
1,1,1,1,1,1,0.96175224,1
1,1,1,1,1,1,1.380316516,0
1,1,1,1,1,1,0.858864023,0.976741006
0.896084084,1,1,0.896084084,1,1,0.63866072,0.73591658
0.91543832,0.881216296,1,0.91543832,0.881216296,1,0.621446232,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,0.824006852,1
0.932077729,0.932077729,1,0.886797371,0.932077729,1,0.646069643,0.914343902
1,1,1,1,1,1,0.796342557,1
1,1,1,1,0.992068653,1,0.970380992,0.970380992
0.907603413,0.947138063,1,0.900837913,0.98526338,1,0.620788964,0.924396636
0.939063485,0.939063485,1,0.9461644,0.939063485,0.935902904,1.048948031,1.120727733
0.99324176,0.99324176,1,0.99324176,0.99324176,1,0.530348572,0.910286717
1,1,1,1,1,1,0.901090016,1
0.906247667,1,1,0.906247667,1,1,1,1
1,1,1,1,1,1,0.880106413,1
1,1,1,1,1,1,0.742640025,1
1,1,1,1,1,1,0.987840798,1
1,1,1,1,0.881447265,1,0.817836713,1
0.850228168,1,0.99726638,0.806106503,1,0.99726638,0.746349843,0.99726638
1,1,0.972890358,0.950284655,0.967147168,0.972890358,0.826990857,1
0.924861181,0.98735016,1,0.924861181,0.98735016,1,0.678241849,0.95337346
0.982877586,1,1,0.982877586,1,1,0.704107976,1
1,1,0.824757362,1,1,0.824757362,0.918846211,0.884162904
0.997931625,1,1,0.997931625,1,1,0.996106113,1
1,0.989399778,1,0.932820308,0.849914033,1,0.857154127,0.989399778
0.907084238,0.946645106,0.969999804,0.907084238,0.946645106,0.969999804,0.939728308,0.958128468
0.970494543,0.982725919,1,0.970494543,0.982725919,1,1.037869427,0.982725919
1,1,1,1,1,1,0.869542829,1
0.98324947,1,1,0.889276932,0.977767209,1,0.89834476,1
0.932317067,1,1,0.932317067,1,1,0.976171854,1.176328997
0.890341032,0.991731613,1,0.890341032,0.991731613,1,0.588397245,0.991731613
1,1,1,1,1,1,0.768029927,1.004145931
0.943762753,0.939408325,0.943762753,0.943762753,0.939408325,0.943762753,0.9439164,1
1,1,1,1,1,1,0.639643902,1
0.889111321,1,1,0.889111321,1,1,0.470207441,0.813205098
1,1,1,1,1,1,1,1
1,1,1,1,1,1,0.805574958,0.930470234
1,1,1,1,1,1,0.984859848,0.984859848
1,1,1,1,1,1,0.712535995,0.997219376
1,1,1,1,0.940692708,1,1,0.913041497
1,1,1,1,0.915749004,1,0.969423907,0.997371591
0.919055325,0.990966818,0.981144606,0.919055325,0.990966818,0.981144606,0.984622644,0.990966818
0.876872649,0.978567869,1,1,0.978567869,1,0.82619467,0.951978134
1,1,0.932694631,1,1,0.932694631,0.853708177,1.109972033
0.990231395,1,1,0.990231395,1,1,0.960089869,0.998741734
1,1,1,1,0.967337866,1,0.654237795,1
0.842752373,0.989269996,1,0.842752373,0.989269996,1,0.613942393,0.989269996
0.940758602,1,0.940758602,0.940758602,1,0.940758602,0.852424129,0.994770949
0.836315519,1,1,0.836315519,1,1,0.994344465,1
1,1,1,1,1,1,1,1
0.99901121,0.996823572,1,0.99901121,0.996823572,1,0.975760198,0.996823572
1,1,1,1,0.944268692,1,0.693204468,0.410182622
1,1,1,1,1,1,0.845777808,1.0426351
1,1,1,1,1,1,0.758239922,1.039487054
1,1,1,1,0.978050494,1,0.727676942,0.799682877
0.951881095,0.951881095,1,0.951881095,0.951881095,1,0.951881095,0.951881095
1,1,1,1,1,1,0.986775731,0.990359561
0.978458695,0.992004274,1,0.978458695,0.992004274,1,0.917610766,1.069454808
1,1,1,0.982021052,1,1,1,0.913324985
0.89367258,0.952847796,1,0.89367258,0.952847796,1,0.838591298,1
0.825139614,1,1,0.825139614,1,1,0.857108128,1
1,1,1,1,1,1,0.949167283,0.989311581
0.969959295,0.998687125,1,0.969959295,0.998687125,1,0.728901281,0.923260394
0.89689674,1,1,0.89689674,1,1,0.708309022,0.92177107
0.937699777,0.993072326,0.993072326,0.937699777,0.993072326,0.993072326,0.762296732,0.937699777
1,1,1,0.850594404,0.850594404,1,0.866918354,1
1,1,1,1,1,1,0.942741285,0.99501757
0.848320048,1,0.881338777,0.848320048,1,0.881338777,0.923703696,0.848320048
1,1,1,0.863215005,0.941401084,1,0.833047453,0.833047453
0.850190082,1,1,0.850190082,1,1,0.916556254,1
1,1,1,0.962225255,0.962225255,1,0.627431471,0.848138014
1,1,1,1,1,1,0.855862489,0.974177861
1,1,1,1,1,1,1.35767685,1
0.967844216,1,0.975748454,0.967844216,1,0.975748454,0.943292086,1
0.928458299,1,0.985522817,0.928458299,1,0.985522817,0.985188263,1
0.870317105,1,1,0.870317105,1,1,0.650903071,1
1,1,1,1,1,1,0.755278541,0.918748777
0.874519072,1,1,0.874519072,1,1,0.96744612,1
0.89894217,1,1,0.89894217,1,1,0.862312188,1
0.927703647,0.953159925,1,0.927703647,0.953159925,1,0.608002798,0.901658553
0.825858425,0.989354994,1,0.825858425,0.989354994,1,1,0.821095048
1,1,1,1,1,1,0.930623016,0.891248464
1,1,1,1,1,1,0.857932798,1
0.922069234,1,1,0.922069234,1,1,0.773610694,1
1,1,1,0.748302367,0.830159375,1,0.748302367,0.745727253
1,1,1,1,0.948051007,1,0.936209957,0
0.920375661,1,1,0.920375661,1,1,0.594033372,0.977971859
0.823858654,0.93503208,0.93503208,0.823858654,0.93503208,0.93503208,0.916178009,0.93503208
1,1,1,0.970917656,0.969564771,1,0.806408353,0.970917656
0.942521931,0.973692985,0.955583235,0.942521931,0.973692985,0.955583235,0.879537853,0
1,1,1,1,1,1,1,1
1,1,1,1,1,1,0.823450361,0.976277739
0.964604335,1,1,0.964604335,1,1,0.998888981,0.998888981
1,1,1,0.982274917,1,1,0.554549792,0.899481934
0.989941568,1,1,0.989941568,0.807887021,1,0.682596687,1
1,1,1,1,1,1,1,1
1,1,1,0.994664077,0.999533565,1,0.764104668,0.906026419
1,1,1,1,0.973980084,1,0.942196343,0.928713238
1,1,1,1,1,1,1,0.518175819
0.822997233,1,0.949323623,0.822997233,1,0.949323623,0.912716299,1
1,1,1,1,1,1,0.674887491,1.149924983
1,1,1,1,1,1,0.793801666,1
0.953581197,1,1,0.953581197,1,1,0.726763427,1
1,1,1,1,1,1,0.747587864,1
1,1,1,1,1,1,1.334550834,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
0.828751498,0.828751498,1,0.828751498,0.828751498,1,1,0
0.974204277,0.978895557,0.972957128,0.974204277,0.978895557,0.972957128,0.863809319,0.978895557
0.948352937,0.948352937,0.993575561,0.948352937,0.948352937,0.993575561,0.783564194,0.948352937
1,1,1,1,1,1,0.867863362,1
1,1,0.945682524,1,1,0.945682524,1,1
1,1,1,1,1,1,0.904827325,1
1,1,1,1,0.981149994,1,0.793370105,0.984113689
0.904116499,1,1,0.904116499,0.995671655,1,0.811130773,0.940083977
1,1,1,1,0.968082554,1,0.756525252,0.989432251
0.910061951,0.998799874,0.949999189,0.910061951,0.998799874,0.949999189,0.764413711,1.040024818
0.968619226,0.968619226,1,0.968619226,0.967930689,1,0.950947291,1
1,1,1,1,1,1,0.685199847,0.967041492
1,1,1,1,1,1,0.864266583,0.964582476
0.962010721,0.997482265,1,0.962010721,0.997482265,1,0.806499494,0.997482265
1,1,1,1,1,1,1,1
1,1,1,0.985610688,0.985610688,1,0.783794799,0.880118299
0.930549933,1,1,0.930549933,1,1,1,1
1,1,1,1,0.969290186,1,1,0.845316569
0.746647714,0.993106535,0.993106535,0.746647714,0.993106535,0.993106535,0.959101511,0.974249452
0.961684567,0.961684567,1,0.961684567,0.961684567,1,0.913278191,1
1,1,1,1,1,1,0.729414668,0.998293203
1,1,1,0.969095144,0.969095144,1,0.736133333,1
1,1,1,1,1,1,0.875057169,1
0.991555354,0.989935726,0.987043508,0.991555354,0.989935726,0.987043508,0.738126164,0.936379978
1,1,1,0.994401481,0.992543197,1,0.805090131,0.951677315
0.858311249,0.977882456,0.977975826,0.858311249,0.977882456,0.977975826,0.811506625,0.977882456
1,0.989546473,1,1,0.931235431,1,0.90285985,0.904323725
1,1,1,1,1,1,1.047341532,1
1,1,1,0.971595242,0.936936098,1,0.730522958,1
1,1,1,0.941821676,1,1,0.720368081,0.458328534
0.737305484,1,0.984844928,0.737305484,1,0.984844928,0.957995355,1
0.90547292,1,1,0.90547292,1,1,0.690434929,1
1,1,1,0.860962808,0.831336486,1,0.808373909,0.897764337
0.889952332,1,1,0.889952332,1,1,0.832771402,1
0.964892489,0.984054371,1,0.964892489,0.984054371,1,0.542687452,1.012106426
0.92402338,1,1,0.92402338,1,1,1,0.857885655
1,1,1,1,1,1,0.80052387,0.989685242
0.884328259,1,1,0.884328259,1,1,0.875667987,1
1,1,1,1,1,1,0.839443029,1
0.933449597,1,1,0.933449597,1,1,0.864052365,1
0.95194912,1,1,0.95194912,0.912782154,1,0.742495157,0.804735586
0.977628035,1,1,0.977628035,1,1,1,1
0.95589701,1,0.955790072,0.95589701,0.89316377,0.955790072,0.852148021,1.009501202
0.813176957,0.925920097,1,0.813176957,0.925920097,1,0.962783191,0.929726803
0.8786007,0.966418315,0.99302271,0.8786007,0.961886611,0.99302271,0.661215494,1
1,0.920727243,1,1,0.920727243,1,1,1
1,1,1,0.982968747,0.946030493,1,0.675114658,0.986004069
1,0.941455986,1,1,0.941455986,1,0.771164884,1.191286284
1,1,1,1,0.964187879,1,0.493468809,0.578059303
0.936591307,0.993552424,1,0.936591307,0.993552424,1,0.820693464,0.993552424
0.820014249,0.933283249,0.856231993,0.820014249,0.933283249,0.856231993,0.870502568,0
1,1,1,1,1,1,0.933878319,0.955607808
1,1,1,1,1,1,0.938427845,0.847956371
1,1,1,0.984911644,1,1,0.744507483,0.935706734
