B&B-HB-MHV,BestFS-HB-MHV,B&B-HB-MVPWU,BestFS-HB-MVPWU,B&B-HB-MCF,BestFS-HB-MCF,01LP,BoolOpt
0.625316,0.583666,0.193099,0.145917,1.066852,0.557163,0.555998,0.478525
0.613083,0.606967,0.175915,0.159897,0.236787,0.115044,0.544347,1.524407
2.249622,2.173606,3.304824,3.102113,12.76873,6.210051,0.568813,0.56095
0.695216,0.645703,0.130189,0.111549,0.197759,0.1698,0.543765,0.617452
2.433692,2.454663,2.660285,2.630287,21.725277,9.085863,2.777951,3.617627
0.673372,0.637548,0.145916,0.11621,0.120869,0.101356,0.573764,0.700167
1.126558,1.137917,1.394218,1.325192,2.329133,1.593142,3.564037,3.337153
0.716768,0.695216,0.141839,0.133684,0.132228,0.116209,0.508815,2.480875
0.681818,0.609588,0.184944,0.148538,0.251349,0.234457,0.410372,0.558036
0.605802,0.571143,0.262126,0.100481,0.16048,0.138344,0.409499,2.307289
1.675275,1.595181,1.618772,1.508388,3.75102,3.387831,3.742865,3.818882
0.609297,0.605219,0.085919,0.070483,0.09087,0.063492,1.191216,1.50169
0.147373,0.134849,0.070192,0.075434,0.089123,0.073978,1.141704,1.031319
0.801231,0.715312,0.270863,0.105724,0.272611,0.225428,0.715603,1.607123
0.751136,0.744146,0.217856,0.186983,0.328822,0.276106,0.32591,1.474021
1.29461,1.251505,0.869383,0.865306,13.408899,7.831445,2.193701,1.887305
0.742398,0.72871,0.69376,0.602889,2.150597,1.346453,0.515806,0.981807
0.864433,0.798027,0.558328,0.484641,0.502699,0.447943,1.079376,1.005981
7.632812,7.55563,20.281546,20.160968,548.240757,120.467481,2.534756,2.405732
2.937848,2.892995,3.302494,3.390451,7.234381,5.125141,1.427712,1.547999
0.68444,0.657936,0.340181,0.316007,0.613666,0.613374,0.908702,1.416645
0.952973,0.922683,0.76599,0.72638,0.386781,0.375713,3.285601,2.80562
0.620656,0.622695,0.238243,0.205623,0.948604,0.542017,0.457555,0.388238
1.016757,1.111122,0.445905,0.423479,2.783193,1.979049,1.235486,1.228496
0.746184,0.732788,0.18174,0.182906,0.924139,0.469205,0.792493,0.823948
0.773271,0.750262,0.206788,0.189895,0.230671,0.238243,0.429013,0.576094
0.913945,0.906955,0.470079,0.424935,0.922974,0.878412,1.208108,1.219758
0.773562,0.767446,0.171256,0.148247,0.137179,0.119995,0.448818,13.190462
0.89414,0.855986,0.601433,0.552794,1.235195,0.861811,2.821056,1.559357
0.688517,0.679198,0.777931,0.770068,0.334356,0.281349,0.497165,1.240437
0.877831,0.845501,0.111549,0.095239,0.112131,0.101938,0.334647,102.641762
0.633762,0.616286,0.124364,0.120287,0.089705,0.0699,0.408043,2.96173
15.242906,11.658773,12.067107,12.453597,41.541987,37.001968,4.647781,2.953284
2.591259,2.462818,2.391752,2.383306,38.798403,10.886085,1.111704,0.984136
0.745894,0.731331,0.135141,0.118248,0.158732,0.152324,0.485224,2.836784
1.037727,1.006271,0.740069,0.649489,7.72543,2.078366,0.712691,1.107627
0.853948,0.855695,0.172712,0.146499,0.399014,0.389985,0.544057,5.870162
1.174032,1.148693,0.665508,0.680944,3.095705,1.455381,1.338589,1.356065
3.187159,2.920082,3.365986,3.235215,3.924314,3.319387,3.801989,5.223876
0.762495,0.751136,0.157858,0.121452,0.223972,0.198342,0.452021,1.264611
0.811716,0.796863,0.159023,0.140674,0.189313,0.1398,0.607841,1.52499
0.816376,0.786668,0.182906,0.120578,0.207954,0.184362,0.490466,2.251078
1.066561,1.0386,0.560949,0.548134,2.327095,0.963166,1.218594,1.15947
0.78929,0.769485,0.100773,0.09087,0.159605,0.152033,0.527455,7.895229
0.893267,0.849287,0.218147,0.196012,0.247855,0.251932,0.516971,0.869675
1.080832,0.975108,0.499204,0.442119,2.10487,1.632461,1.273057,1.174614
0.865889,0.848997,0.191352,0.16543,0.257757,0.208536,1.935071,2.313405
0.978894,0.936954,0.353579,0.324453,0.628811,0.521339,0.776475,2.72669
0.854239,0.806765,0.169217,0.156984,0.350084,0.233292,0.624733,4.039067
1.350821,1.344414,1.215681,1.218011,1.011515,0.916858,1.903324,1.95575
2.078949,2.110695,1.266068,1.226748,1.318493,1.409072,4.169548,3.457731
0.89181,0.881325,0.16281,0.145334,0.43309,0.343094,0.859481,1.495282
0.770067,0.753758,0.190478,0.170965,0.230088,0.213487,0.574929,1.433829
1.347909,1.304512,1.316163,1.285873,6.028893,4.020427,0.828026,0.94307
0.838802,0.811425,0.148829,0.121452,0.228632,0.189896,0.569104,4.481769
0.845793,0.881617,0.110093,0.085918,0.113005,0.091452,0.946565,1.551203
1.149276,1.153936,0.872005,0.846667,43.603461,7.935713,0.64279,0.607549
0.907247,0.897926,0.161936,0.130189,0.185818,0.170965,0.77997,0.717351
0.844919,0.808221,0.242903,0.21902,0.306688,0.274358,0.556289,0.561531
0.899965,0.890645,0.159606,0.153198,0.209992,0.191352,0.432217,0.595316
0.931711,0.922974,0.202128,0.170091,0.221351,0.204459,0.593278,0.862394
7.032544,7.126909,11.830902,11.524797,882.28717,83.349304,0.936954,0.746767
0.907829,0.894722,0.314842,0.280765,0.366103,0.370471,0.35387,0.541144
0.864142,0.833851,0.154945,0.140674,0.161935,0.170964,0.539688,2.914257
17.068467,15.607261,18.746363,16.996528,806.181858,294.234747,1.581784,1.494991
5.798514,6.260729,6.457032,6.472468,150.517582,58.776466,2.258651,2.18176
8.629472,8.554912,13.978586,14.85729,163.096125,110.581552,3.336279,2.441556
1.218302,1.220632,0.55658,0.511728,0.265038,0.237661,5.038349,114.714111
0.879869,0.872296,0.365228,0.208827,0.158149,0.096696,0.57289,1.446934
0.907247,0.890645,0.338433,0.282805,0.394937,0.392023,0.540562,0.81958
1.361598,1.192963,0.488427,0.477652,6.754399,1.415771,2.122636,1.631879
0.926469,0.890936,0.12582,0.106889,0.200672,0.212322,0.482311,5.771136
0.996369,0.985011,0.212031,0.222807,0.187857,0.201254,0.588327,6.923324
1.148985,1.12452,0.125529,0.11184,0.254262,0.234457,0.44008,44.937972
2.385636,2.39117,2.687663,2.676304,66.422676,13.233566,4.394685,3.334531
1.00365,1.023747,0.183197,0.188148,0.205915,0.198924,0.598521,5.891423
1.758282,1.697118,1.902742,1.880607,1.396839,1.3482,2.52165,4.127899
1.264611,1.233448,1.688672,1.819736,1.889927,1.586444,0.449983,2.791349
0.951225,0.983845,0.939284,0.996369,0.458429,0.286882,0.933167,13.072213
0.928799,0.920935,0.967827,0.889772,0.434547,0.247563,0.609297,11.109183
0.960837,0.918023,0.21873,0.239117,0.23999,0.198633,0.603763,11.041612
1.616151,1.542464,0.958798,0.928217,12.772516,5.965109,1.723914,1.010932
1.016175,1.087822,0.675411,0.511436,0.516097,0.482894,0.843172,1.761776
1.728574,7.053805,3.219487,2.817269,44.920789,25.89366,0.924721,0.863268
0.946275,0.929382,0.068444,0.050387,0.062328,0.04194,1.40849,2.812027
1.182188,1.161217,0.909286,0.882781,5.993943,2.43311,4.673994,2.377481
0.982389,0.988215,0.177663,0.152906,0.222807,0.180867,0.618325,11.600522
1.013844,1.001612,0.219312,0.224554,0.239699,0.214652,0.529494,7.962799
1.027824,1.017922,0.155528,0.16514,0.238243,0.244359,0.630558,9.37391
1.026951,1.014427,0.480564,0.387072,0.232418,0.205332,0.530368,6.538874
1.061027,1.034523,0.233292,0.194265,0.282804,0.244068,0.648615,2.208847
1.031902,1.009476,0.382413,0.351831,0.322124,0.173585,0.652984,5.807543
0.985302,0.988797,0.361152,0.230088,0.19543,0.191352,0.792202,9.80234
0.992291,1.010058,0.076891,0.064366,0.077763,0.062328,0.692303,0.857443
0.946857,0.967827,0.073104,0.056503,0.063493,0.047474,1.106462,2.241176
2.366123,2.419421,2.247292,2.271174,3.270165,2.099336,3.625782,2.753486
1.030446,1.00831,0.04194,0.026212,0.041066,0.02563,1.342375,1.158887
1.128306,1.10355,0.527456,0.537067,1.628966,1.27364,0.655606,0.612792
30.861818,24.20353,29.841274,30.034665,228.534955,204.167742,2.654169,3.058134
1.078794,1.065687,0.278144,0.224846,0.283095,0.283678,0.680071,3.110559
1.626636,1.576833,1.088695,1.074716,12.746886,5.172907,1.398296,1.582075
1.053746,1.011223,0.199506,0.170965,0.188439,0.186983,0.657062,6.4448
1.021126,0.966371,0.505611,0.509397,0.410081,0.319211,0.735408,7.214866
1.011806,1.022291,0.345715,0.28863,0.156402,0.154072,0.630267,8.790825
1.508388,1.513631,1.214225,1.167625,3.609473,2.234185,2.348647,1.570425
1.062483,1.028116,0.584832,0.33756,0.350957,0.328823,0.697837,10.644346
17.418841,16.97381,20.00777,20.290284,974.667581,212.755857,4.773893,5.104754
18.297837,18.478995,46.819161,44.516823,506.437227,173.802507,4.469245,2.626209
1.045591,1.084036,0.185526,0.174168,0.263,0.238826,0.702497,0.755796
1.061027,1.130345,0.324745,0.289795,0.396974,0.403674,0.398722,1.954585
1.070347,1.077337,0.06524,0.047765,0.064366,0.042523,1.021708,2.302921
0.993456,1.034231,0.070774,0.050677,0.066697,0.050968,1.018795,1.645276
76.112593,53.618414,79.59275,84.745269,1066.476849,416.827777,1.160344,1.1618
1.132383,1.141995,0.23737,0.22601,0.291251,0.276688,0.77531,1.531688
1.170246,1.197915,0.180576,0.147082,0.23533,0.219603,0.865598,1.564017
1.17345,1.110248,0.173003,0.165722,0.196594,0.165722,0.927051,2.823678
1.228205,1.206361,0.117665,0.096695,0.138926,0.108928,0.562988,11.310145
1.158888,1.202284,0.246398,0.230089,0.308726,0.329114,0.748515,1.21306
2.381559,2.363792,2.467768,2.495729,9.097804,6.677509,3.704129,3.719856
1.075298,1.070347,0.166596,0.14679,0.258048,0.197468,0.616869,2.62883
1.177236,1.162091,0.252223,0.220185,0.319503,0.279892,0.639879,1.127432
1.308881,1.264612,0.340473,0.325036,0.416489,0.374548,0.686769,0.667256
1.195294,1.180149,0.089123,0.073103,0.0932,0.076308,2.292727,2.793387
3.401228,3.312396,4.932625,5.156888,36.733726,30.794829,2.217875,1.378782
1.609161,1.59489,0.424061,0.382413,0.686187,0.680944,1.612656,2.210303
5.594639,5.628132,4.656228,5.054951,326.963774,131.392302,1.05229,0.953264
52.653791,55.261651,82.823596,84.843421,5663.598824,1219.00843,1.568094,1.499068
1.15714,1.126267,0.129024,0.098443,0.153489,0.141256,0.775602,5.822397
1.234904,1.22005,0.145334,0.162518,0.142713,0.098442,1.587899,2.553396
1.26898,1.220342,0.370179,0.317172,0.523087,0.489593,0.458138,0.776184
9.624968,9.762729,17.056235,17.929695,46.768192,45.595326,3.535203,4.889228
1.279465,1.279757,0.470079,0.45173,15.842883,3.799076,0.691139,0.824531
1.823521,1.695954,0.253971,0.209118,0.240865,0.184944,4.633802,4.027709
1.635374,1.57392,1.327813,1.269563,3.289096,2.396704,2.716205,2.942216
91.918196,60.059718,94.076365,90.65009,2114.259177,940.776172,3.322882,3.259971
1.613821,1.606832,1.239273,1.187721,5.232322,3.357832,1.02899,1.190051
7.068368,6.370821,13.245217,13.000566,163.328543,61.687811,2.125257,1.978176
2.671644,2.702517,2.291562,2.201275,18.778109,19.501577,3.89519,4.054212
1.500233,1.472564,0.453769,0.436585,0.510563,0.493962,0.672207,1.164713
10.993264,11.041029,35.379992,27.191182,217.120251,134.254716,2.049532,2.098753
3.423072,3.250651,5.981419,5.792107,6.75236,4.801562,2.616306,2.924159
1.457419,1.472856,0.387363,0.321541,1.74867,1.044134,1.395383,1.292571
1.582366,1.567512,0.555416,0.521922,3.741117,2.061182,2.075453,1.922548
1.547708,1.505184,0.106598,0.085628,0.13252,0.117957,1.340336,1.490913
821.755335,745.13247,1493.093277,1678.350099,21305.69372,23961.73313,2.955614,3.67413
4.038485,3.974409,3.02697,2.853094,6.420334,6.336163,1.531397,1.362472
1.566056,1.591104,0.369889,0.334356,0.366394,0.346297,0.857443,0.925596
17.816399,15.571437,63.173481,31.599847,1446.627402,579.661485,1.107918,1.049377
34.796908,33.336868,50.728913,53.321046,393.648576,445.268426,2.618346,2.97804
3.880044,1.946429,6.801,3.409965,0.544056,0.558037,2.044581,3.990428
5.806086,5.484546,5.074464,4.975147,111.964994,65.463587,7.400685,3.95111
1.465575,1.492661,0.353578,0.350375,0.427265,0.419401,0.5426,3.944993
1.545669,1.520039,0.35387,0.340472,0.382121,0.40047,0.489301,4.940198
4.350414,2.974545,4.333813,3.93247,25.214463,12.482721,3.099783,3.686362
1.540718,1.524698,0.249602,0.221059,0.307561,0.268824,1.078502,1.088113
3.895481,3.981108,3.883248,4.270029,168.983179,46.877121,0.956759,0.796863
2.829212,2.855132,2.127296,2.017203,57.456517,32.093808,8.184732,11.214906
2.145354,2.205934,0.953555,0.927925,3.817425,3.060464,1.87187,1.892257
43.754038,47.997272,133.527753,145.28759,1532.492531,1351.465545,1.654014,1.962157
3.925771,3.893442,3.670635,3.651703,5.742011,4.848453,2.313989,2.650383
2.062639,2.013417,0.318046,0.299988,0.471244,0.396392,0.480856,493.154148
5.130093,1.8209,9.088193,8.448897,1.155684,0.567356,0.712109,17.724655
20.110582,19.868844,24.714967,26.104234,282.54481,116.541419,5.740846,5.372705
1.984875,1.966235,0.293872,0.270572,0.383286,0.369014,1.344414,1.226457
3.809852,4.177412,3.045319,2.936682,132.104119,41.423448,6.502758,7.615628
3.619666,3.638889,0.354743,0.328822,0.784339,0.828609,0.572017,3001.490331
2.804163,2.794261,0.100481,0.055629,0.078346,0.050387,2.306707,2.177974
3.388995,3.247156,3.350842,3.093667,3.700051,3.645587,5.72774,6.035884
1.815366,1.815076,0.479108,0.428138,0.542892,0.509689,0.656479,6.27966
3.692478,3.684033,0.256883,0.236496,0.462798,0.41678,1.407033,2080.487181
2.309037,2.248748,1.45509,1.409072,20.970064,9.141201,0.900839,1.523242
28.897913,30.171553,52.367491,53.292795,41703.58728,3320.266168,1.345579,1.180731
2.226322,2.214672,0.600268,0.574929,0.769484,0.762786,0.754632,0.805308
2.309619,2.279038,0.544639,0.534737,1.149567,1.092191,1.338006,2.065843
2.421169,2.343987,0.73337,0.647451,2.257486,1.377035,1.273058,1.348492
3.149587,3.113181,2.624753,2.637568,5.74871,4.390607,1.784785,2.092637
2.072832,2.071085,0.548425,0.532989,0.609588,0.59852,0.759,2.248457
17.115941,18.764712,27.059537,28.344245,233.904457,174.465395,9.954372,6.990313
2.247874,2.242049,0.332608,0.30261,0.277562,0.273776,1.228497,11.868182
2.80562,2.813193,1.595472,1.564309,10.536875,10.45445,1.929828,2.392626
2.689702,2.731351,0.682692,0.666964,0.795406,0.811134,1.050833,1.009767
2.974836,2.92445,2.909305,2.819018,7.173218,6.72644,4.235953,12.236614
2.996972,2.957944,1.478098,1.445478,5.42513,3.600735,1.954585,1.910606
2.410974,2.421751,0.302901,0.261253,0.415033,0.375423,0.685022,18.397444
10.582892,10.471926,13.177063,12.739896,3210.316922,527.52117,3.463847,3.875384
3.453653,3.38317,2.994933,2.879597,61.96712,11.583921,3.306863,3.151917
2.720574,2.688537,0.536193,0.506194,0.538814,0.506777,1.156557,1.01763
127.176737,127.227996,159.504419,192.193836,8372.47551,4130.330401,5.381734,5.316202
3.547727,3.543358,0.972196,0.976855,1.195002,1.207235,1.361598,2.389422
3.343269,3.177547,0.918896,0.868218,1.165295,1.114034,1.126849,1.927789
