"Model(Num features)","B&B+HB+MCF","B&B+HB+MVW","B&B+HB+MHV","BestFS+HB+MCF","BestFS+HB+MVW","BestFS+HB+MHV","BT+HA+MCF","BT+HA+MVW","BT+HA+MHV","BT+HB+MCF","BT+HB+MVW","BT+HB+MHV","JavaPseudoBooleanLPalgorithm-SAT4J"
"NA","0.7136152420414325","105.39804039430064","1.1284885390272492","0.7786354592912659","114.9032846247139","0.6936536126200902","0.1527021977777871","0.14578300312772025","0.6145450771661981","0.15630849808525277","0.14768656700461272","0.685246589860336","0.6379831990388348"
