"Model(Num features)","B&B+HB+MCF","B&B+HB+MVW","B&B+HB+MHV","BestFS+HB+MCF","BestFS+HB+MVW","BestFS+HB+MHV","BT+HA+MCF","BT+HA+MVW","BT+HA+MHV","BT+HB+MCF","BT+HB+MVW","BT+HB+MHV","JavaPseudoBooleanLPalgorithm-SAT4J"
"NA","1,0000 ± 0,0000","1,0000 ± 0,0000","1,0000 ± 0,0000","1,0000 ± 0,0000","1,0000 ± 0,0000","1,0000 ± 0,0000","0,9803 ± 0,0667","0,9801 ± 0,0573","0,9993 ± 0,0089","0,9936 ± 0,0403","0,9926 ± 0,0418","1,0000 ± 0,0007","1,0000 ± 0,0000"
