"Model(Num features)","B&B+HTC+MCF","B&B+HTC+MVW","B&B+HTC+MHV","BestFS+HTC+MCF","BestFS+HTC+MVW","BestFS+HTC+MHV","BT+HMO+MCF","BT+HMO+MVW","BT+HMO+MHV","BT+HTC+MCF","BT+HTC+MVW","BT+HTC+MHV","JavaPseudoBooleanLPalgorithm-SAT4J"
"NA","1.7598354622276922","111.47059501194708","0.9930906286082429","1.7675032677234643","110.43843083746626","0.972478037624676","1.814111007269775","0.2211539561523316","2.3155458208769972","0.2295145775759262","0.22131828353440655","0.9528833766415004","1.284675207188678"
