"Model(Num features)","B&B+HTC+MCF","B&B+HTC+MVW","B&B+HTC+MHV","BestFS+HTC+MCF","BestFS+HTC+MVW","BestFS+HTC+MHV","BT+HMO+MCF","BT+HMO+MVW","BT+HMO+MHV","BT+HTC+MCF","BT+HTC+MVW","BT+HTC+MHV","JavaPseudoBooleanLPalgorithm-SAT4J"
"NA","1.0","1.0","1.0","1.0","1.0","1.0","0.9804135398700236","0.9816214951960865","0.9990262830934488","0.9906972028408602","0.9908338389945068","0.9994691963005174","1.0"
