"Model(Num features)","B&B+HTC+MCF","B&B+HTC+MVW","B&B+HTC+MHV","BestFS+HTC+MCF","BestFS+HTC+MVW","BestFS+HTC+MHV","BT+HMO+MCF","BT+HMO+MVW","BT+HMO+MHV","BT+HTC+MCF","BT+HTC+MVW","BT+HTC+MHV","JavaPseudoBooleanLPalgorithm-SAT4J"
"NA","0.0","0.0","0.0","0.0","0.0","0.0","0.06777399805000914","0.05627950316031413","0.009148360512042356","0.0470100514820217","0.04785682725586442","0.008162387388774948","0.0"
